Output Data (20 mutations),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,716,442,540,860,850,798,916,124,54,80,130,144,126,128,80,54,116,108,124,0.921052632,0.921052632,0.868421053,0.473684211,0.394736842,0.5,0.631578947,0.960526316,0.921052632,0.763157895,0.736842105,0.921052632,0.938095238,0.971428571,0.928571429,0.942857143,0.933333333,0.871428571,0.866666667,0.980952381,0.971428571,0.961904762,0.880952381,0.928571429,0.92998306,0.969508752,0.954827781,0.926595144,0.918690006,0.928853755,0.927724449,0.954827781,0.969508752,0.934500282,0.939017504,0.92998306,0.863109354,0.861264822,0.846757825,0.948616601,0.943083004,0.950197628,0.949407115,0.85241306,0.861264822,0.837308092,0.932722089,0.820342981,0.818526884,0.789102202,0.774711188,0.963297572,0.959345003,0.964426877,0.963862225,0.78413658,0.789102202,0.772513299,0.928525146,0.747249595,0.773944413,0.716939582,0.70266455,0.977978543,0.975607002,0.978656126,0.978317335,0.715860099,0.716939582,0.707718506,0.924328202,0.674156208,0.707070707,0.608695652,0.594594595,1,1,1,1,0.613445378,0.608695652,0.610526316,0.918032787,0.564516129, 
250,250,250,250,250,250,250,250,0,0,0,0,0,0,0,80,54,38,58,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.976190476,0.938095238,0.957142857,0.985714286,0.980952381,1,1,1,1,1,1,1,0.954827781,0.969508752,0.978543196,0.967250141,0.988706945,1,1,1,1,1,1,1,0.951525514,0.958656126,0.981450825,0.966730271,0.978458498,1,1,1,1,1,1,1,0.949324003,0.951421043,0.983389245,0.966383691,0.9716262,1,1,1,1,1,1,1,0.947122492,0.944185959,0.985327665,0.966037111,0.964793902,1,1,1,1,1,1,1,0.943820225,0.933333333,0.988235294,0.965517241,0.954545455, 
668,718,552,548,816,842,834,866,136,116,116,152,180,174,160,116,140,118,184,110,0.78807947,0.82781457,0.821192053,0.61589404,0.562913907,0.562913907,0.629139073,0.887417219,0.834437086,0.841059603,0.682119205,0.874172185,0.89047619,0.880952381,0.880952381,0.89047619,0.785714286,0.814285714,0.847619048,0.895238095,0.857142857,0.89047619,0.766666667,0.914285714,0.923207228,0.934500282,0.934500282,0.914172784,0.898362507,0.901750423,0.909655562,0.934500282,0.920948617,0.933370977,0.896103896,0.937888199,0.946245059,0.92393437,0.921776097,0.939920949,0.928853755,0.931225296,0.936758893,0.916895296,0.908999696,0.910792116,0.913383838,0.941413825,0.961603614,0.916890429,0.913293307,0.957086392,0.949181254,0.950875212,0.954827781,0.905158638,0.901033749,0.895739542,0.9249038,0.943764243,0.976962168,0.909846488,0.904810516,0.974251835,0.969508752,0.970525127,0.972896669,0.89342198,0.893067802,0.880686969,0.936423761,0.946114661,1,0.899280576,0.892086331,1,1,1,1,0.875816993,0.881118881,0.858108108,0.953703704,0.949640288, 
688,730,564,666,672,672,956,956,22,110,124,126,126,132,132,192,20,132,208,136,0.967741935,1,0.935483871,0.572580645,0.572580645,0.233870968,0.233870968,1,0.967741935,0.862903226,0.975806452,0.967741935,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.947619048,0.980952381,0.952380952,0.914285714,0.966666667,0.98757764,0.937888199,0.92998306,0.928853755,0.928853755,0.925465839,0.925465839,0.891586674,0.988706945,0.925465839,0.88255223,0.923207228,0.991304348,0.947146739,0.933914972,0.950197628,0.950197628,0.947826087,0.947826087,0.882444005,0.982417442,0.917573986,0.840485948,0.92105422,0.99378882,0.953319099,0.936536246,0.964426877,0.964426877,0.962732919,0.962732919,0.876348893,0.97822444,0.912312751,0.812441759,0.919618881,0.996273292,0.95949146,0.93915752,0.978656126,0.978656126,0.977639752,0.977639752,0.87025378,0.974031438,0.907051516,0.784397571,0.918183542,1,0.96875,0.943089431,1,1,1,1,0.861111111,0.967741935,0.899159664,0.742331288,0.916030534, 
548,492,472,490,490,568,568,600,80,82,66,66,32,32,20,54,144,20,188,142,1,1,1,1,0.947368421,0.947368421,1,1,1,1,1,1,0.971428571,0.971428571,0.971428571,0.971428571,0.971428571,0.971428571,0.952380952,1,0.980952381,0.99047619,0.966666667,0.99047619,0.954827781,0.953698475,0.962732919,0.962732919,0.981931112,0.981931112,0.988706945,0.969508752,0.918690006,0.988706945,0.893845285,0.919819311,0.925136203,0.929056823,0.940268184,0.940268184,0.987351779,0.987351779,0.992094862,0.945011267,0.842383703,0.985909295,0.820897179,0.86480375,0.905341818,0.912629054,0.925291693,0.925291693,0.990965556,0.990965556,0.994353473,0.92867961,0.791512835,0.984044194,0.772265108,0.82812671,0.885547433,0.896201286,0.910315203,0.910315203,0.994579334,0.994579334,0.996612084,0.912347953,0.740641967,0.982179094,0.723633038,0.791449669,0.855855856,0.871559633,0.887850467,0.887850467,1,1,1,0.887850467,0.664335664,0.979381443,0.650684932,0.736434109, 
764,1394,748,804,1090,1094,1090,1196,290,38,100,182,176,178,182,158,184,100,160,162,0.525423729,0.915254237,0.652542373,0.237288136,0.237288136,0.237288136,0.508474576,0.889830508,0.86440678,0.872881356,0.762711864,0.872881356,0.866666667,0.942857143,0.9,0.833333333,0.838095238,0.857142857,0.842857143,0.89047619,0.876190476,0.923809524,0.947619048,0.885714286,0.836250706,0.978543196,0.943534726,0.897233202,0.900621118,0.899491813,0.897233202,0.910784867,0.896103896,0.943534726,0.909655562,0.908526256,0.876000494,0.979525692,0.914320462,0.928063241,0.930434783,0.929644269,0.928063241,0.857829127,0.888811189,0.93152694,0.884465315,0.859881423,0.902500353,0.980180689,0.894844286,0.948616601,0.950310559,0.949745906,0.948616601,0.822525301,0.883949384,0.923521749,0.867671818,0.827451534,0.929000212,0.980835686,0.87536811,0.96916996,0.970186335,0.969847544,0.96916996,0.787221474,0.879087579,0.915516558,0.85087832,0.795021645,0.96875,0.981818182,0.846153846,1,1,1,1,0.734265734,0.871794872,0.903508772,0.825688073,0.746376812, 
424,464,424,464,464,464,464,464,10,0,10,10,10,10,10,0,90,108,226,0,1,1,1,1,1,1,1,1,1,1,1,1,0.976190476,1,0.976190476,0.976190476,0.976190476,0.976190476,0.976190476,1,1,0.952380952,0.971428571,1,0.994353473,1,0.994353473,0.994353473,0.994353473,0.994353473,0.994353473,1,0.949181254,0.939017504,0.872388481,1,0.996047431,1,0.996047431,0.996047431,0.996047431,0.996047431,0.996047431,1,0.904426877,0.929010366,0.819367589,1,0.997176736,1,0.997176736,0.997176736,0.997176736,0.997176736,0.997176736,1,0.874590627,0.922338941,0.784020327,1,0.998306042,1,0.998306042,0.998306042,0.998306042,0.998306042,0.998306042,1,0.844754376,0.915667515,0.748673066,1,1,1,1,1,1,1,1,1,0.8,0.905660377,0.695652174,1, 
952,1256,736,778,834,956,988,1088,330,138,136,136,188,182,258,60,216,118,376,182,0.684210526,1,1,0.789473684,0.505263158,0.589473684,0.631578947,1,0.989473684,1,1,1,0.90952381,0.938095238,0.919047619,0.923809524,0.90952381,0.90952381,0.90952381,0.952380952,0.952380952,0.976190476,0.923809524,0.952380952,0.813664596,0.922077922,0.923207228,0.923207228,0.893845285,0.897233202,0.854319593,0.966120836,0.878035008,0.933370977,0.78769057,0.897233202,0.856329923,0.922153575,0.937061386,0.938452851,0.9256917,0.928063241,0.898023715,0.947713156,0.883195935,0.938359684,0.783090716,0.899491813,0.884773475,0.92220401,0.946297491,0.948616601,0.946922643,0.948616601,0.927159797,0.93544137,0.886636552,0.941685488,0.780024147,0.900997553,0.913217026,0.922254445,0.955533597,0.95878035,0.968153586,0.96916996,0.956295878,0.923169584,0.890077169,0.945011293,0.776957578,0.902503294,0.955882353,0.922330097,0.969387755,0.974025974,1,1,1,0.904761905,0.895238095,0.95,0.772357724,0.904761905, 
836,768,590,626,604,740,896,946,54,146,144,152,130,146,52,252,214,0,172,198,1,1,0.974137931,1,0.965517241,0.603448276,0.948275862,0.948275862,1,1,1,1,0.952380952,0.942857143,0.938095238,0.938095238,0.938095238,0.952380952,0.961904762,0.9,0.933333333,1,0.947619048,0.942857143,0.969508752,0.9175607,0.918690006,0.914172784,0.926595144,0.9175607,0.970638058,0.85770751,0.879164314,1,0.902879729,0.888198758,0.973571381,0.925219319,0.93037114,0.927524254,0.940790514,0.94229249,0.97944664,0.854241411,0.885182462,1,0.906031558,0.89361413,0.9762798,0.930325066,0.938158562,0.936425235,0.950254094,0.95878035,0.985319029,0.851930678,0.88919456,1,0.908132778,0.897224379,0.978988219,0.935430812,0.945945985,0.945326215,0.959717674,0.97526821,0.991191417,0.849619945,0.893206659,1,0.910233997,0.900834627,0.983050847,0.943089431,0.957627119,0.958677686,0.973913043,1,1,0.846153846,0.899224806,1,0.913385827,0.90625, 
92,92,92,92,92,274,274,610,0,0,0,0,38,38,108,54,0,0,0,38,1,1,1,1,0.907284768,0.907284768,0.721854305,0.860927152,1,1,1,0.907284768,1,1,1,1,1,1,1,0.919047619,1,1,1,0.933333333,1,1,1,1,0.978543196,0.978543196,0.939017504,0.969508752,1,1,1,0.978543196,1,1,1,1,0.984980237,0.984980237,0.957312253,0.93026903,1,1,1,0.943470803,1,1,1,1,0.989271598,0.989271598,0.969508752,0.904109215,1,1,1,0.920089208,1,1,1,1,0.993562959,0.993562959,0.981705251,0.8779494,1,1,1,0.896707613,1,1,1,1,1,1,1,0.838709677,1,1,1,0.86163522, 
434,434,396,434,434,434,434,434,0,52,0,0,0,0,0,240,52,0,142,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.995238095,1,1,1,1,1,0.976190476,0.995238095,1,0.980952381,1,1,0.970638058,1,1,1,1,1,0.864483343,0.970638058,1,0.919819311,1,1,0.964229249,1,1,1,1,1,0.881898903,0.964229249,1,0.922596922,1,1,0.95995671,1,1,1,1,1,0.893509277,0.95995671,1,0.924448663,1,1,0.955684171,1,1,1,1,1,0.905119651,0.955684171,1,0.926300403,1,1,0.949275362,1,1,1,1,1,0.922535211,0.949275362,1,0.929078014,1, 
418,434,404,434,434,434,434,434,8,20,8,8,8,8,8,186,0,20,20,192,1,1,1,1,1,1,1,1,1,1,1,1,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0.980952381,0.957142857,1,0.980952381,0.980952381,0.933333333,0.995482778,0.988706945,0.995482778,0.995482778,0.995482778,0.995482778,0.995482778,0.894974591,1,0.988706945,0.988706945,0.891586674,0.996837945,0.984547692,0.996837945,0.996837945,0.996837945,0.996837945,0.996837945,0.910018799,1,0.984547692,0.984547692,0.899258601,0.997741389,0.981774856,0.997741389,0.997741389,0.997741389,0.997741389,0.997741389,0.920048271,1,0.981774856,0.981774856,0.904373219,0.998644833,0.979002021,0.998644833,0.998644833,0.998644833,0.998644833,0.998644833,0.930077743,1,0.979002021,0.979002021,0.909487837,1,0.974842767,1,1,1,1,1,0.945121951,1,0.974842767,0.974842767,0.917159763, 
712,730,446,438,742,808,808,890,172,128,126,66,82,82,64,128,128,210,136,110,1,1,1,0.904761905,0.857142857,0.857142857,0.952380952,1,0.952380952,1,1,1,0.933333333,0.952380952,0.957142857,0.933333333,0.933333333,0.933333333,0.895238095,0.995238095,0.957142857,0.957142857,0.933333333,0.938095238,0.902879729,0.927724449,0.928853755,0.962732919,0.953698475,0.953698475,0.963862225,0.927724449,0.927724449,0.881422925,0.923207228,0.937888199,0.859042837,0.844755952,0.845546466,0.973913043,0.967588933,0.967588933,0.974703557,0.843253268,0.831225296,0.796996047,0.89575001,0.892035758,0.829818243,0.78944362,0.790008273,0.98136646,0.976849238,0.976849238,0.981931112,0.786939148,0.766892528,0.740711462,0.877445198,0.861467464,0.800593648,0.734131288,0.73447008,0.988819876,0.986109543,0.986109543,0.989158667,0.730625027,0.702559759,0.684426877,0.859140386,0.83089917,0.756756757,0.651162791,0.651162791,1,1,1,1,0.646153846,0.606060606,0.6,0.831683168,0.785046729, 
382,396,392,396,396,396,396,728,18,14,18,18,18,18,86,34,106,136,0,106,1,1,1,1,1,1,0.84,1,1,0.96,1,1,0.957142857,0.966666667,0.957142857,0.957142857,0.957142857,0.957142857,0.880952381,0.952380952,0.961904762,0.919047619,1,0.961904762,0.989836251,0.992094862,0.989836251,0.989836251,0.989836251,0.989836251,0.951439864,0.980801807,0.94014681,0.923207228,1,0.94014681,0.992885375,0.994466403,0.992885375,0.992885375,0.992885375,0.992885375,0.966007905,0.977823401,0.935880545,0.910465243,1,0.935880545,0.994918125,0.996047431,0.994918125,0.994918125,0.994918125,0.994918125,0.975719932,0.975837797,0.933036368,0.901970586,1,0.933036368,0.996950875,0.997628458,0.996950875,0.996950875,0.996950875,0.996950875,0.985431959,0.973852193,0.930192191,0.89347593,1,0.930192191,1,1,1,1,1,1,1,0.970873786,0.925925926,0.880733945,1,0.925925926, 
464,600,448,448,592,528,528,528,120,108,108,48,16,16,16,80,20,198,146,20,1,1,1,1,1,1,1,1,1,1,1,1,0.961904762,1,1,0.885714286,0.961904762,0.961904762,0.961904762,1,0.99047619,0.933333333,0.99047619,0.985714286,0.932241671,0.939017504,0.939017504,0.972896669,0.990965556,0.990965556,0.990965556,0.954827781,0.988706945,0.888198758,0.9175607,0.988706945,0.885902503,0.867312253,0.867312253,0.981027668,0.993675889,0.993675889,0.993675889,0.859288538,0.981750034,0.7914361,0.863345122,0.976840624,0.855009725,0.819508752,0.819508752,0.986448334,0.995482778,0.995482778,0.995482778,0.795595709,0.977112093,0.726927662,0.827201403,0.968929744,0.824116946,0.771705251,0.771705251,0.991869001,0.997289667,0.997289667,0.997289667,0.73190288,0.972474153,0.662419223,0.791057684,0.961018863,0.777777778,0.7,0.7,1,1,1,1,0.636363636,0.965517241,0.565656566,0.736842105,0.949152542, 
776,742,718,734,786,1022,1062,1164,38,80,80,38,106,112,102,204,20,20,330,202,1,1,1,0.867647059,0.654411765,0.235294118,0.75,0.904411765,0.985294118,0.933823529,0.970588235,0.985294118,0.980952381,0.980952381,0.980952381,0.99047619,0.9,0.980952381,0.976190476,0.90952381,0.971428571,0.99047619,0.880952381,0.952380952,0.978543196,0.954827781,0.954827781,0.978543196,0.94014681,0.936758893,0.942405421,0.884810841,0.988706945,0.988706945,0.813664596,0.885940147,0.976408809,0.959808018,0.959808018,0.979980237,0.958102767,0.955731225,0.959683794,0.892700922,0.979237719,0.987443699,0.77798627,0.843491436,0.974985884,0.963128176,0.963128176,0.980938265,0.970073405,0.968379447,0.97120271,0.897960976,0.972924901,0.986601535,0.754200719,0.815192296,0.973562959,0.966448334,0.966448334,0.981896292,0.982044043,0.981027668,0.982721626,0.90322103,0.966612084,0.98575937,0.730415168,0.786893155,0.971428571,0.971428571,0.971428571,0.983333333,1,1,1,0.911111111,0.957142857,0.984496124,0.694736842,0.744444444, 
1034,1044,874,1004,1020,1120,1122,1218,200,160,158,126,156,142,60,210,156,418,156,94,1,1,1,1,0.746987952,0.674698795,0.951807229,1,1,1,1,0.987951807,0.89047619,0.961904762,0.9,0.9,0.861904762,0.89047619,0.904761905,0.919047619,0.971428571,0.895238095,0.971428571,0.938095238,0.887069452,0.909655562,0.910784867,0.928853755,0.911914173,0.919819311,0.966120836,0.881422925,0.911914173,0.763975155,0.911914173,0.946922643,0.877649648,0.86312253,0.89965467,0.939732512,0.938339921,0.943873518,0.976284585,0.847551603,0.864703557,0.66583524,0.864703557,0.924547977,0.871369778,0.832100508,0.892234539,0.946985017,0.955957086,0.959909656,0.983060418,0.824970722,0.833229814,0.60040863,0.833229814,0.909631534,0.865089908,0.801078487,0.884814408,0.954237522,0.973574252,0.975945793,0.989836251,0.80238984,0.80175607,0.53498202,0.80175607,0.894715091,0.855670103,0.754545455,0.873684211,0.965116279,1,1,1,0.768518519,0.754545455,0.436842105,0.754545455,0.872340426, 
424,426,382,426,442,442,442,898,26,38,26,6,6,6,124,140,20,122,122,20,1,1,1,1,1,1,0.694805195,1,1,1,0.928571429,1,0.985714286,0.985714286,0.985714286,0.985714286,0.985714286,0.985714286,0.90952381,0.957142857,0.985714286,0.971428571,0.961904762,1,0.985319029,0.978543196,0.985319029,0.996612084,0.996612084,0.996612084,0.92998306,0.920948617,0.988706945,0.931112366,0.931112366,0.988706945,0.976679842,0.966687554,0.976679842,0.997628458,0.997628458,0.997628458,0.950988142,0.916428738,0.986362378,0.928425363,0.939698119,0.979051383,0.970920384,0.958783793,0.970920384,0.998306042,0.998306042,0.998306042,0.96499153,0.913415485,0.984799332,0.926634027,0.945421955,0.972614342,0.965160926,0.950880032,0.965160926,0.998983625,0.998983625,0.998983625,0.978994918,0.910402232,0.983236287,0.924842692,0.95114579,0.966177301,0.956521739,0.93902439,0.956521739,1,1,1,1,0.905882353,0.98089172,0.922155689,0.959731544,0.956521739, 
522,542,510,542,542,542,542,828,6,20,6,6,6,6,86,0,242,168,74,38,1,1,1,1,1,1,0.848484848,1,1,0.96969697,1,0.96969697,0.985714286,0.985714286,0.985714286,0.985714286,0.985714286,0.985714286,0.985714286,1,0.976190476,0.938095238,0.976190476,0.952380952,0.996612084,0.988706945,0.996612084,0.996612084,0.996612084,0.996612084,0.951439864,1,0.863354037,0.90513834,0.958215697,0.978543196,0.997628458,0.983271332,0.997628458,0.997628458,0.997628458,0.997628458,0.966007905,1,0.822730179,0.893056297,0.956327911,0.964591888,0.998306042,0.97964759,0.998306042,0.998306042,0.998306042,0.998306042,0.975719932,1,0.795647607,0.885001602,0.955069387,0.955291015,0.998983625,0.976023848,0.998983625,0.998983625,0.998983625,0.998983625,0.985431959,1,0.768565035,0.876946907,0.953810863,0.945990143,1,0.970588235,1,1,1,1,1,1,0.727941176,0.864864865,0.951923077,0.932038835, 
608,542,530,538,616,688,720,822,72,80,84,4,124,122,58,146,44,80,128,210,1,1,1,1,0.620689655,0.586206897,0.896551724,0.965517241,0.965517241,1,0.982758621,0.974137931,0.952380952,0.976190476,0.966666667,0.99047619,0.952380952,0.966666667,0.952380952,0.942857143,0.961904762,0.976190476,0.942857143,0.919047619,0.959345003,0.954827781,0.95256917,0.997741389,0.92998306,0.931112366,0.967250141,0.9175607,0.97515528,0.954827781,0.927724449,0.881422925,0.952186663,0.955982752,0.954401725,0.998418972,0.950988142,0.951778656,0.977075099,0.906859419,0.969788183,0.955982752,0.925213566,0.883925181,0.947414437,0.956752733,0.955623428,0.998870695,0.96499153,0.965556183,0.983625071,0.899725232,0.966210118,0.956752733,0.923539644,0.885593352,0.942642211,0.957522714,0.956845131,0.999322417,0.978994918,0.97933371,0.990175042,0.892591045,0.962632054,0.957522714,0.921865722,0.887261523,0.935483871,0.958677686,0.958677686,1,1,1,1,0.881889764,0.957264957,0.958677686,0.919354839,0.88976378, 
560,634,532,566,644,644,786,1304,42,64,76,42,42,74,190,108,80,278,56,38,1,1,1,0.924137931,0.924137931,0.889655172,0.627586207,0.95862069,1,1,0.924137931,0.986206897,0.942857143,0.966666667,0.938095238,0.942857143,0.938095238,0.928571429,0.895238095,0.942857143,0.985714286,0.933333333,0.928571429,0.952380952,0.976284585,0.963862225,0.957086392,0.976284585,0.976284585,0.958215697,0.89271598,0.939017504,0.954827781,0.843026539,0.968379447,0.978543196,0.981344415,0.970621925,0.965878842,0.981176987,0.981176987,0.968443296,0.924901186,0.928091474,0.962298366,0.863703483,0.945865613,0.969086197,0.984717635,0.975128391,0.971740475,0.984438589,0.984438589,0.975261695,0.94635799,0.920807453,0.967278755,0.877488112,0.93085639,0.962781532,0.988090855,0.979634858,0.977602108,0.98770019,0.98770019,0.982080094,0.967814794,0.913523433,0.972259145,0.891272741,0.915847167,0.956476866,0.993150685,0.986394558,0.986394558,0.992592593,0.992592593,0.992307692,1,0.902597403,0.97972973,0.911949686,0.893333333,0.947019868, 
380,390,390,390,390,390,390,390,12,12,12,12,12,12,12,74,14,74,34,184,1,1,1,1,1,1,1,1,1,1,1,1,0.971428571,0.971428571,0.971428571,0.971428571,0.971428571,0.971428571,0.971428571,0.971428571,0.966666667,0.971428571,0.942857143,0.919047619,0.993224167,0.993224167,0.993224167,0.993224167,0.993224167,0.993224167,0.993224167,0.958215697,0.992094862,0.958215697,0.980801807,0.896103896,0.995256917,0.995256917,0.995256917,0.995256917,0.995256917,0.995256917,0.995256917,0.952929206,0.994466403,0.952929206,0.971561265,0.888740617,0.996612084,0.996612084,0.996612084,0.996612084,0.996612084,0.996612084,0.996612084,0.949404878,0.996047431,0.949404878,0.965400903,0.883831765,0.99796725,0.99796725,0.99796725,0.99796725,0.99796725,0.99796725,0.99796725,0.945880551,0.997628458,0.945880551,0.959240542,0.878922912,1,1,1,1,1,1,1,0.940594059,1,0.940594059,0.95,0.871559633, 
822,888,796,878,888,888,888,888,32,48,86,32,32,32,32,62,98,20,384,258,0.963855422,1,0.963855422,0.963855422,0.963855422,0.963855422,0.963855422,0.963855422,1,1,1,1,0.938095238,0.952380952,0.923809524,0.938095238,0.938095238,0.938095238,0.938095238,0.933333333,0.971428571,0.980952381,0.933333333,0.947619048,0.981931112,0.972896669,0.951439864,0.981931112,0.981931112,0.981931112,0.981931112,0.96499153,0.944664032,0.988706945,0.783173348,0.854319593,0.987351779,0.960802949,0.955164532,0.987351779,0.987351779,0.987351779,0.987351779,0.954563839,0.879685875,0.978301758,0.736857708,0.807267413,0.990965556,0.952740469,0.957647643,0.990965556,0.990965556,0.990965556,0.990965556,0.947612044,0.836367104,0.971364967,0.705980614,0.775899293,0.994579334,0.944677989,0.960130755,0.994579334,0.994579334,0.994579334,0.994579334,0.94066025,0.793048332,0.964428176,0.67510352,0.744531172,1,0.93258427,0.963855422,1,1,1,1,0.930232558,0.728070175,0.954022989,0.628787879,0.697478992, 
760,414,414,414,458,532,578,1110,160,160,160,164,90,88,88,198,132,176,174,80,1,1,1,1,1,0.736842105,0.912280702,1,1,1,1,0.98245614,0.980952381,0.980952381,0.980952381,0.976190476,0.976190476,0.980952381,0.980952381,0.957142857,0.980952381,0.961904762,0.995238095,0.952380952,0.909655562,0.909655562,0.909655562,0.907396951,0.949181254,0.950310559,0.950310559,0.888198758,0.925465839,0.900621118,0.901750423,0.954827781,0.877603964,0.877603964,0.877603964,0.896246568,0.951821835,0.965217391,0.965217391,0.854392192,0.915013587,0.864681358,0.877268462,0.948379447,0.856236232,0.856236232,0.856236232,0.888812979,0.953582223,0.97515528,0.97515528,0.831854481,0.908045419,0.840721518,0.860947154,0.944080557,0.8348685,0.8348685,0.8348685,0.881379391,0.955342611,0.985093168,0.985093168,0.80931677,0.901077252,0.816761678,0.844625846,0.939781668,0.802816901,0.802816901,0.802816901,0.870229008,0.957983193,1,1,0.775510204,0.890625,0.780821918,0.820143885,0.933333333, 
1188,962,898,902,1092,1172,1182,1276,192,214,180,182,78,134,58,214,156,218,448,152,0.964285714,1,1,0.892857143,1,0.535714286,0.357142857,1,1,1,1,1,0.923809524,0.938095238,0.952380952,0.938095238,0.942857143,0.928571429,0.933333333,0.919047619,0.976190476,0.952380952,0.90952381,0.976190476,0.891586674,0.879164314,0.898362507,0.897233202,0.955957086,0.924336533,0.967250141,0.879164314,0.911914173,0.876905703,0.747035573,0.914172784,0.767473504,0.76954346,0.780205106,0.855335968,0.905789679,0.947035573,0.977075099,0.786843591,0.84074956,0.769389548,0.615232593,0.766236738,0.68473139,0.696462891,0.701433506,0.82740448,0.87234474,0.962168267,0.983625071,0.725296443,0.793306484,0.697712111,0.52736394,0.667612708,0.601989277,0.623382322,0.622661905,0.799472991,0.838899802,0.97730096,0.990175042,0.663749294,0.745863408,0.626034674,0.439495287,0.568988677,0.477876106,0.513761468,0.504504505,0.757575758,0.788732394,1,1,0.571428571,0.674698795,0.518518519,0.307692308,0.421052632, 
650,698,492,606,696,702,696,820,46,138,136,66,66,106,48,178,88,246,20,118,1,1,0.990196078,0.960784314,0.921568627,0.803921569,0.970588235,0.990196078,1,1,1,1,0.933333333,0.957142857,0.923809524,0.933333333,0.933333333,0.938095238,0.933333333,0.966666667,0.966666667,0.947619048,0.980952381,0.971428571,0.974025974,0.922077922,0.923207228,0.962732919,0.962732919,0.94014681,0.972896669,0.899491813,0.950310559,0.861095426,0.988706945,0.933370977,0.97890556,0.923636364,0.937591213,0.97088274,0.973913043,0.958102767,0.981027668,0.90762592,0.945951336,0.873563259,0.980774107,0.936693017,0.982158618,0.924675325,0.947180537,0.976315955,0.98136646,0.970073405,0.986448334,0.913048659,0.943045188,0.881875147,0.975485548,0.938907711,0.985411676,0.925714286,0.956769861,0.981749169,0.988819876,0.982044043,0.991869001,0.918471397,0.940139039,0.890187035,0.970196989,0.941122404,0.990291262,0.927272727,0.971153846,0.98989899,1,1,1,0.926605505,0.935779817,0.902654867,0.962264151,0.944444444, 
1200,928,786,890,888,888,1136,1384,160,230,164,206,206,100,124,224,106,112,396,362,1,1,1,1,1,0.98245614,0.736842105,1,1,1,0.99122807,1,0.957142857,0.947619048,0.942857143,0.952380952,0.952380952,0.952380952,0.90952381,0.966666667,0.976190476,0.971428571,0.923809524,0.971428571,0.909655562,0.87012987,0.907396951,0.883681536,0.883681536,0.943534726,0.92998306,0.873517787,0.94014681,0.936758893,0.776397516,0.795595709,0.88639393,0.813881328,0.87946358,0.883693354,0.883693354,0.940474308,0.924901186,0.812638921,0.927394105,0.910955106,0.735003685,0.75928386,0.870886175,0.7763823,0.860841333,0.883701233,0.883701233,0.93843403,0.921513269,0.772053011,0.918892302,0.893752581,0.707407797,0.735075961,0.85537842,0.738883272,0.842219085,0.883709112,0.883709112,0.936393751,0.918125353,0.731467101,0.9103905,0.876550056,0.67981191,0.710868062,0.832116788,0.682634731,0.814285714,0.88372093,0.88372093,0.933333333,0.913043478,0.670588235,0.897637795,0.850746269,0.638418079,0.674556213, 
368,368,368,368,368,368,836,836,0,0,0,0,0,120,126,38,0,200,130,0,1,1,1,1,1,0.181818182,0.272727273,0.945454545,1,0.845454545,0.909090909,1,1,1,1,1,1,0.971428571,0.957142857,0.961904762,1,0.952380952,0.914285714,1,1,1,1,1,1,0.932241671,0.928853755,0.978543196,1,0.887069452,0.926595144,1,1,1,1,1,1,0.95256917,0.950197628,0.968616601,1,0.872299968,0.909486166,1,1,1,1,1,1,0.966120836,0.964426877,0.961998871,1,0.862453645,0.898080181,1,1,1,1,1,1,0.979672501,0.978656126,0.955381141,1,0.852607322,0.886674195,1,1,1,1,1,1,1,1,0.945454545,1,0.837837838,0.869565217,1, 
,,,,,,,,94.06,86.38,87.26,75.76,82.66,89.78,95.26,125.84,109.66,124.72,157.76,128.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
